event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
NTWA Sept Open and Masters,2013-09-29,female,Jazlyn Goldsworthy,42.18,13,-14,14,20,21,22,14,22,36,AUS
NTWA Sept Open and Masters,2013-09-29,female,Amy Griggs,57.94,45,50,-55,55,60,65,50,65,115,AUS
NTWA Sept Open and Masters,2013-09-29,female,Naomi Rodriquez,61.45,50,53,56,60,-65,67,56,67,123,AUS
NTWA Sept Open and Masters,2013-09-29,female,Julia Janus,61.80,28,30,31,38,40,-42,31,40,71,AUS
NTWA Sept Open and Masters,2013-09-29,female,Samantha Drescher,76.30,71,73,75,-92,92,95,75,95,170,AUS
NTWA Sept Open and Masters,2013-09-29,female,Lisa Menchetti,63.00,68,71,-73,78,81,84,71,84,155,AUS
NTWA Sept Open and Masters,2013-09-29,female,Marnie Becker,66.40,-68,-68,-68,-80,,,0,0,0,AUS
NTWA Sept Open and Masters,2013-09-29,male,Jeremy Reeves,68.90,60,65,67,80,-85,-85,67,80,147,AUS
NTWA Sept Open and Masters,2013-09-29,male,Aaron Griggs,75.55,90,96,-100,-110,110,-115,96,110,206,AUS
NTWA Sept Open and Masters,2013-09-29,male,Henry Bui,86.55,90,100,105,110,115,120,105,120,225,AUS
NTWA Sept Open and Masters,2013-09-29,male,Graham Walker,60.80,65,70,75,85,90,-95,75,90,165,AUS
NTWA Sept Open and Masters,2013-09-29,male,Terrence Munro,66.25,-45,45,-48,55,60,-65,45,60,105,AUS
